date,product_id,price,is_promo,is_stockout,units_sold,revenue,margin
2025-07-13,14,791.51,0,0,13,10289.61,1625.37
2025-07-14,14,791.78,0,0,26,20586.32,3257.84
2025-07-15,14,792.5,0,0,20,15849.96,2520.36
2025-07-16,14,791.82,0,0,30,23754.56,3760.16
2025-07-17,14,791.54,0,0,24,18996.93,3001.41
2025-07-18,14,789.97,0,0,24,18959.35,2963.83
2025-07-19,14,789.87,0,0,21,16587.31,2591.23
2025-07-20,14,789.37,0,0,30,23681.25,3686.85
2025-07-21,14,789.41,0,0,14,11051.72,1721.0
2025-07-22,14,789.67,0,0,25,19741.7,3079.7
2025-07-23,14,788.61,0,0,22,17349.5,2686.94
2025-07-24,14,788.13,1,0,36,28372.7,4379.42
2025-07-25,14,788.64,0,0,18,14195.52,2198.88
2025-07-26,14,788.82,0,0,9,7099.4,1101.08
2025-07-27,14,789.17,0,0,28,22096.86,3435.42
2025-07-28,14,787.31,0,0,21,16533.59,2537.51
2024-12-01,15,147.16,0,0,24,3531.93,1242.33
2024-12-02,15,147.99,0,0,22,3255.77,1156.97
2024-12-03,15,148.91,0,0,24,3573.82,1284.22
2024-12-04,15,149.65,0,0,22,3292.19,1193.39
2024-12-05,15,150.27,0,0,22,3306.05,1207.25
2024-12-06,15,150.81,0,0,17,2563.73,941.93
2024-12-07,15,151.06,0,0,15,2265.96,834.96
2024-12-08,15,151.62,0,0,21,3184.02,1180.62
2024-12-09,15,151.86,0,0,25,3796.47,1411.47
2024-12-10,15,152.02,0,0,21,3192.44,1189.04
2024-12-11,15,151.96,0,0,20,3039.21,1131.21
2024-12-12,15,152.05,0,0,12,1824.63,679.83
2024-12-13,15,152.04,0,0,14,2128.6,793.0
2024-12-14,15,152.07,0,0,20,3041.47,1133.47
2024-12-15,15,152.02,0,0,16,2432.29,905.89
2024-12-16,15,152.18,0,0,23,3500.07,1305.87
2024-12-17,15,152.54,0,0,28,4271.22,1600.02
2024-12-18,15,152.45,0,0,19,2896.64,1084.04
2024-12-19,15,152.65,1,0,25,3816.25,1431.25
2024-12-20,15,152.89,0,0,20,3057.84,1149.84
2024-12-21,15,152.91,0,0,17,2599.43,977.63
2024-12-22,15,152.79,1,0,22,3361.46,1262.66
2024-12-23,15,152.66,0,0,16,2442.58,916.18
2024-12-24,15,152.78,1,0,34,5194.41,1950.81
2024-12-25,15,152.57,0,0,29,4424.52,1657.92
2024-12-26,15,152.24,1,0,40,6089.45,2273.45
2024-12-27,15,152.2,0,1,0,0.0,0.0
2024-12-28,15,152.01,0,0,26,3952.2,1471.8
2024-12-29,15,151.93,0,0,23,3494.34,1300.14
2024-12-30,15,151.94,0,0,17,2582.99,961.19
2024-12-31,15,151.63,0,0,29,4397.15,1630.55
2025-01-01,15,151.53,0,0,22,3333.67,1234.87
2025-01-02,15,151.55,0,0,26,3940.39,1459.99
2025-01-03,15,151.4,0,0,15,2270.96,839.96
2025-01-04,15,151.37,0,0,22,3330.15,1231.35
2025-01-05,15,151.26,1,0,33,4991.56,1843.36
2025-01-06,15,151.19,0,0,24,3628.65,1339.05
2025-01-07,15,150.94,0,0,18,2716.85,999.65
2025-01-08,15,150.99,0,0,28,4227.8,1556.6
2025-01-09,15,151.18,0,0,16,2418.96,892.56
2025-01-10,15,151.28,0,0,16,2420.41,894.01
2025-01-11,15,151.43,0,0,23,3482.86,1288.66
2025-01-12,15,151.48,0,0,23,3483.97,1289.77
2025-01-13,15,151.33,0,0,23,3480.66,1286.46
2025-01-14,15,151.56,0,0,18,2728.1,1010.9
2025-01-15,15,151.38,0,0,19,2876.24,1063.64
2025-01-16,15,151.53,0,0,27,4091.44,1515.64
2025-01-17,15,151.49,0,0,19,2878.25,1065.65
2025-01-18,15,151.26,0,0,18,2722.62,1005.42
2025-01-19,15,150.86,0,1,0,0.0,0.0
2025-01-20,15,150.96,1,0,28,4227.0,1555.8
2025-01-21,15,151.01,0,0,24,3624.18,1334.58
2025-01-22,15,151.0,0,0,24,3623.99,1334.39
2025-01-23,15,151.03,0,0,20,3020.63,1112.63
2025-01-24,15,151.04,0,1,0,0.0,0.0
2025-01-25,15,151.11,0,0,20,3022.28,1114.28
2025-01-26,15,151.14,0,0,20,3022.76,1114.76
2025-01-27,15,150.85,0,0,12,1810.19,665.39
2025-01-28,15,150.85,0,0,19,2866.07,1053.47
2025-01-29,15,150.9,0,0,18,2716.16,998.96
2025-01-30,15,150.83,0,0,21,3167.5,1164.1
2025-01-31,15,151.33,0,0,30,4539.86,1677.86
2025-02-01,15,151.35,0,0,11,1664.84,615.44
2025-02-02,15,151.52,0,0,25,3788.08,1403.08
2025-02-03,15,151.58,0,0,22,3334.72,1235.92
2025-02-04,15,151.31,0,0,21,3177.49,1174.09
2025-02-05,15,151.5,0,0,18,2727.01,1009.81
2025-02-06,15,151.45,0,0,19,2877.52,1064.92
2025-02-07,15,151.82,0,0,17,2580.99,959.19
2025-02-08,15,151.77,0,0,11,1669.43,620.03
2025-02-09,15,151.88,0,0,13,1974.46,734.26
2025-02-10,15,151.75,0,0,14,2124.46,788.86
2025-02-11,15,151.74,1,0,34,5159.28,1915.68
2025-02-12,15,151.66,0,0,18,2729.79,1012.59
2025-02-13,15,151.69,0,0,18,2730.4,1013.2
2025-02-14,15,151.53,0,0,19,2878.99,1066.39
2025-02-15,15,151.29,0,0,17,2572.0,950.2
2025-02-16,15,151.32,0,0,25,3782.89,1397.89
2025-02-17,15,151.32,0,0,25,3782.89,1397.89
2025-02-18,15,151.17,0,0,18,2721.13,1003.93
2025-02-19,15,151.12,0,0,13,1964.61,724.41
2025-02-20,15,150.86,0,0,17,2564.66,942.86
2025-02-21,15,151.15,0,0,23,3476.42,1282.22
2025-02-22,15,151.2,0,0,19,2872.85,1060.25
2025-02-23,15,151.08,0,0,16,2417.3,890.9
2025-02-24,15,151.07,0,1,0,0.0,0.0
2025-02-25,15,151.52,0,0,16,2424.37,897.97
2025-02-26,15,151.61,0,0,21,3183.73,1180.33
2025-02-27,15,151.84,0,0,14,2125.75,790.15
2025-02-28,15,151.89,0,0,14,2126.52,790.92
2025-03-01,15,152.1,0,0,14,2129.37,793.77
2025-03-02,15,152.23,0,0,25,3805.77,1420.77
2025-03-03,15,152.32,0,0,13,1980.11,739.91
2025-03-04,15,152.57,0,0,26,3966.88,1486.48
2025-03-05,15,152.69,0,0,21,3206.43,1203.03
2025-03-06,15,152.83,0,0,21,3209.37,1205.97
2025-03-07,15,152.87,0,0,18,2751.68,1034.48
2025-03-08,15,152.74,0,0,19,2902.12,1089.52
2025-03-09,15,152.78,0,0,16,2444.41,918.01
2025-03-10,15,152.86,0,0,9,1375.74,517.14
2025-03-11,15,153.14,0,0,17,2603.39,981.59
2025-03-12,15,153.17,0,0,20,3063.43,1155.43
2025-03-13,15,153.25,0,0,18,2758.5,1041.3
2025-03-14,15,153.17,0,0,20,3063.35,1155.35
2025-03-15,15,152.94,0,0,13,1988.2,748.0
2025-03-16,15,153.17,0,0,18,2757.01,1039.81
2025-03-17,15,152.97,0,0,18,2753.37,1036.17
2025-03-18,15,152.96,0,0,20,3059.16,1151.16
2025-03-19,15,153.0,0,0,20,3060.04,1152.04
2025-03-20,15,152.86,0,0,21,3210.06,1206.66
2025-03-21,15,152.86,0,0,24,3668.66,1379.06
2025-03-22,15,152.39,0,0,21,3200.24,1196.84
2025-03-23,15,152.32,0,0,23,3503.33,1309.13
2025-03-24,15,152.53,0,0,18,2745.51,1028.31
2025-03-25,15,152.52,0,0,17,2592.89,971.09
2025-03-26,15,152.49,0,0,25,3812.22,1427.22
2025-03-27,15,152.36,0,0,20,3047.29,1139.29
2025-03-28,15,152.42,1,0,28,4267.81,1596.61
2025-03-29,15,152.45,0,0,27,4116.23,1540.43
2025-03-30,15,152.27,0,0,24,3654.42,1364.82
2025-03-31,15,152.49,0,0,21,3202.22,1198.82
2025-04-01,15,152.56,1,0,26,3966.53,1486.13
2025-04-02,15,152.61,0,0,26,3967.74,1487.34
2025-04-03,15,152.84,0,0,24,3668.09,1378.49
2025-04-04,15,152.79,0,0,12,1833.44,688.64
2025-04-05,15,152.33,0,0,21,3198.97,1195.57
2025-04-06,15,151.96,0,0,23,3495.0,1300.8
2025-04-07,15,151.88,0,0,22,3341.44,1242.64
2025-04-08,15,151.86,0,0,30,4555.83,1693.83
2025-04-09,15,151.99,0,0,11,1671.93,622.53
2025-04-10,15,151.84,0,0,21,3188.64,1185.24
2025-04-11,15,151.73,0,0,28,4248.38,1577.18
2025-04-12,15,151.74,1,0,35,5310.78,1971.78
2025-04-13,15,151.65,0,0,17,2578.0,956.2
2025-04-14,15,151.42,0,0,16,2422.78,896.38
2025-04-15,15,151.81,0,0,19,2884.45,1071.85
2025-04-16,15,151.68,0,0,23,3488.55,1294.35
2025-04-17,15,151.73,0,0,24,3641.44,1351.84
2025-04-18,15,151.97,0,0,19,2887.35,1074.75
2025-04-19,15,152.07,0,0,21,3193.4,1190.0
2025-04-20,15,152.12,1,0,29,4411.5,1644.9
2025-04-21,15,151.78,0,0,24,3642.81,1353.21
2025-04-22,15,151.51,0,0,22,3333.27,1234.47
2025-04-23,15,151.35,0,0,24,3632.41,1342.81
2025-04-24,15,151.39,0,0,16,2422.32,895.92
2025-04-25,15,151.55,0,0,21,3182.53,1179.13
2025-04-26,15,151.28,1,0,23,3479.55,1285.35
2025-04-27,15,151.42,0,0,18,2725.59,1008.39
2025-04-28,15,151.15,0,0,13,1964.94,724.74
2025-04-29,15,151.1,0,0,15,2266.55,835.55
2025-04-30,15,150.98,1,0,31,4680.32,1722.92
2025-05-01,15,151.18,0,0,13,1965.31,725.11
2025-05-02,15,150.97,0,0,12,1811.65,666.85
2025-05-03,15,150.88,0,0,18,2715.76,998.56
2025-05-04,15,151.03,0,0,21,3171.67,1168.27
2025-05-05,15,151.2,0,0,22,3326.36,1227.56
2025-05-06,15,151.02,0,0,11,1661.18,611.78
2025-05-07,15,151.06,0,0,16,2416.93,890.53
2025-05-08,15,151.25,0,0,21,3176.26,1172.86
2025-05-09,15,151.31,1,0,37,5598.5,2068.7
2025-05-10,15,151.3,1,0,32,4841.7,1788.9
2025-05-11,15,151.46,0,0,19,2877.72,1065.12
2025-05-12,15,151.13,0,0,14,2115.86,780.26
2025-05-13,15,151.23,0,0,22,3327.16,1228.36
2025-05-14,15,151.39,0,0,14,2119.49,783.89
2025-05-15,15,151.46,0,0,23,3483.6,1289.4
2025-05-16,15,151.54,0,0,27,4091.7,1515.9
2025-05-17,15,151.46,0,0,21,3180.6,1177.2
2025-05-18,15,151.27,0,0,18,2722.92,1005.72
2025-05-19,15,151.0,0,0,19,2869.06,1056.46
2025-05-20,15,151.36,0,0,25,3783.96,1398.96
2025-05-21,15,151.3,0,1,0,0.0,0.0
2025-05-22,15,151.59,0,0,15,2273.78,842.78
2025-05-23,15,151.45,0,1,0,0.0,0.0
2025-05-24,15,151.32,0,0,33,4993.43,1845.23
2025-05-25,15,151.38,0,0,26,3935.91,1455.51
2025-05-26,15,151.61,0,0,22,3335.47,1236.67
2025-05-27,15,151.49,0,0,15,2272.31,841.31
2025-05-28,15,151.93,0,0,17,2582.81,961.01
2025-05-29,15,151.95,0,0,16,2431.25,904.85
2025-05-30,15,152.09,0,0,19,2889.72,1077.12
2025-05-31,15,152.18,1,0,29,4413.27,1646.67
2025-06-01,15,152.14,0,0,17,2586.33,964.53
2025-06-02,15,151.94,0,0,22,3342.6,1243.8
2025-06-03,15,151.56,1,0,26,3940.63,1460.23
2025-06-04,15,151.41,0,0,17,2574.02,952.22
2025-06-05,15,151.51,0,0,22,3333.33,1234.53
2025-06-06,15,151.59,0,0,11,1667.51,618.11
2025-06-07,15,151.34,0,0,15,2270.14,839.14
2025-06-08,15,151.15,0,0,10,1511.53,557.53
2025-06-09,15,151.16,0,0,14,2116.2,780.6
2025-06-10,15,151.34,0,0,13,1967.48,727.28
2025-06-11,15,151.41,0,0,23,3482.4,1288.2
2025-06-12,15,151.52,0,0,17,2575.78,953.98
2025-06-13,15,151.63,0,0,27,4094.05,1518.25
2025-06-14,15,151.46,0,0,26,3937.92,1457.52
2025-06-15,15,151.74,0,0,20,3034.85,1126.85
2025-06-16,15,151.44,0,0,17,2574.54,952.74
2025-06-17,15,151.31,0,0,22,3328.78,1229.98
2025-06-18,15,151.09,0,0,26,3928.44,1448.04
2025-06-19,15,150.66,0,0,19,2862.45,1049.85
2025-06-20,15,150.51,0,0,23,3461.77,1267.57
2025-06-21,15,150.36,0,0,20,3007.25,1099.25
2025-06-22,15,150.28,0,0,21,3155.78,1152.38
2025-06-23,15,150.17,0,0,22,3303.67,1204.87
2025-06-24,15,149.84,0,0,13,1947.88,707.68
2025-06-25,15,149.82,0,0,20,2996.39,1088.39
2025-06-26,15,149.67,0,0,29,4340.38,1573.78
2025-06-27,15,149.68,0,0,16,2394.91,868.51
2025-06-28,15,149.92,1,0,36,5397.17,1962.77
2025-06-29,15,149.69,0,0,30,4490.8,1628.8
2025-06-30,15,149.57,0,0,13,1944.41,704.21
2025-07-01,15,149.56,0,0,12,1794.68,649.88
2025-07-02,15,149.46,0,0,19,2839.82,1027.22
2025-07-03,15,149.48,0,0,18,2690.64,973.44
2025-07-04,15,149.29,0,0,16,2388.64,862.24
2025-07-05,15,149.17,0,0,16,2386.69,860.29
2025-07-06,15,149.15,0,0,23,3430.39,1236.19
2025-07-07,15,149.0,0,0,26,3873.93,1393.53
2025-07-08,15,148.93,0,0,25,3723.21,1338.21
2025-07-09,15,149.31,0,0,22,3284.84,1186.04
2025-07-10,15,149.14,0,0,18,2684.48,967.28
2025-07-11,15,148.9,0,0,25,3722.49,1337.49
2025-07-12,15,149.08,0,0,20,2981.5,1073.5
2025-07-13,15,148.73,0,0,21,3123.27,1119.87
2025-07-14,15,148.9,0,0,23,3424.68,1230.48
2025-07-15,15,148.55,0,0,11,1634.05,584.65
2025-07-16,15,148.63,0,0,28,4161.73,1490.53
2025-07-17,15,148.74,0,0,31,4611.07,1653.67
2025-07-18,15,148.56,0,0,11,1634.15,584.75
2025-07-19,15,148.55,0,0,16,2376.76,850.36
2025-07-20,15,148.45,0,0,22,3265.92,1167.12
2025-07-21,15,148.21,0,0,17,2519.55,897.75
2025-07-22,15,148.2,0,0,18,2667.61,950.41
2025-07-23,15,148.33,0,0,20,2966.59,1058.59
2025-07-24,15,148.1,0,0,14,2073.34,737.74
2025-07-25,15,147.87,0,0,18,2661.72,944.52
2025-07-26,15,147.79,0,0,20,2955.78,1047.78
2025-07-27,15,147.92,0,0,15,2218.78,787.78
2025-07-28,15,148.03,0,0,16,2368.45,842.05
2024-12-01,16,975.43,0,0,18,17557.79,6344.33
2024-12-02,16,974.27,0,0,13,12665.5,4566.89
2024-12-03,16,974.56,0,0,19,18516.61,6680.18
2024-12-04,16,972.72,0,0,12,11672.6,4196.96
2024-12-05,16,973.24,0,0,22,21411.24,7705.9
2024-12-06,16,972.06,0,0,19,18469.21,6632.78
2024-12-07,16,970.5,1,0,43,41731.57,14943.86
2024-12-08,16,969.66,0,0,17,16484.18,5893.69
2024-12-09,16,968.52,0,0,18,17433.3,6219.84
2024-12-10,16,968.88,0,0,14,13564.31,4842.73
2024-12-11,16,969.55,0,0,19,18421.51,6585.08
2024-12-12,16,970.88,0,0,24,23301.13,8349.85
2024-12-13,16,971.64,0,0,20,19432.78,6973.38
2024-12-14,16,972.25,0,0,19,18472.78,6636.35
2024-12-15,16,974.11,0,0,27,26300.95,9480.76
2024-12-16,16,974.67,0,0,23,22417.37,8089.06
2024-12-17,16,972.91,0,0,14,13620.75,4899.17
2024-12-18,16,973.64,0,0,26,25314.72,9117.5
2024-12-19,16,974.99,0,0,19,18524.79,6688.36
2024-12-20,16,975.59,0,0,22,21462.95,7757.61
2024-12-21,16,976.77,1,0,34,33210.1,12029.12
2024-12-22,16,977.74,0,0,19,18576.97,6740.54
2024-12-23,16,978.37,0,0,19,18588.97,6752.54
2024-12-24,16,977.94,0,0,25,24448.4,8874.15
2024-12-25,16,978.15,0,0,13,12715.99,4617.38
2024-12-26,16,975.86,0,0,27,26348.21,9528.02
2024-12-27,16,977.89,0,0,16,15646.19,5678.67
2024-12-28,16,980.14,0,0,21,20582.95,7500.58
2024-12-29,16,981.09,0,0,13,12754.16,4655.55
2024-12-30,16,980.13,0,0,17,16662.28,6071.79
2024-12-31,16,980.15,0,0,30,29404.39,10715.29
2025-01-01,16,980.4,0,0,27,26470.67,9650.48
2025-01-02,16,979.93,0,0,16,15678.9,5711.38
2025-01-03,16,978.79,0,0,19,18596.95,6760.52
2025-01-04,16,981.25,0,0,11,10793.76,3941.09
2025-01-05,16,982.3,0,0,25,24557.55,8983.3
2025-01-06,16,982.98,0,0,21,20642.59,7560.22
2025-01-07,16,981.55,1,0,28,27483.49,10040.33
2025-01-08,16,980.46,0,0,22,21570.22,7864.88
2025-01-09,16,981.83,1,0,24,23563.82,8612.54
2025-01-10,16,982.85,0,0,10,9828.45,3598.75
2025-01-11,16,982.95,0,1,0,0.0,0.0
2025-01-12,16,981.78,0,0,25,24544.44,8970.19
2025-01-13,16,985.13,0,0,12,11821.59,4345.95
2025-01-14,16,985.84,0,0,22,21688.46,7983.12
2025-01-15,16,986.35,0,0,20,19726.9,7267.5
2025-01-16,16,986.81,0,0,21,20722.96,7640.59
2025-01-17,16,987.76,0,0,13,12840.85,4742.24
2025-01-18,16,987.96,0,0,28,27662.95,10219.79
2025-01-19,16,986.87,0,0,24,23684.81,8733.53
2025-01-20,16,985.16,0,0,21,20688.38,7606.01
2025-01-21,16,983.91,0,0,23,22629.88,8301.57
2025-01-22,16,981.26,0,0,27,26493.97,9673.78
2025-01-23,16,981.52,0,0,22,21593.52,7888.18
2025-01-24,16,981.62,0,0,15,14724.29,5379.74
2025-01-25,16,983.28,0,0,15,14749.19,5404.64
2025-01-26,16,984.62,0,0,16,15753.93,5786.41
2025-01-27,16,985.05,0,0,19,18715.91,6879.48
2025-01-28,16,987.34,0,0,23,22708.71,8380.4
2025-01-29,16,985.34,0,0,29,28574.84,10508.71
2025-01-30,16,984.41,0,0,27,26578.99,9758.8
2025-01-31,16,984.72,0,0,26,25602.73,9405.51
2025-02-01,16,983.15,0,0,21,20646.16,7563.79
2025-02-02,16,982.96,0,0,12,11795.49,4319.85
2025-02-03,16,982.49,0,0,22,21614.78,7909.44
2025-02-04,16,981.13,0,0,21,20603.78,7521.41
2025-02-05,16,980.64,0,0,19,18632.13,6795.7
2025-02-06,16,982.41,0,0,11,10806.53,3953.86
2025-02-07,16,982.8,0,0,11,10810.8,3958.13
2025-02-08,16,982.79,0,0,23,22604.08,8275.77
2025-02-09,16,983.86,0,0,23,22628.67,8300.36
2025-02-10,16,983.64,0,0,19,18689.14,6852.71
2025-02-11,16,981.58,0,0,24,23557.94,8606.66
2025-02-12,16,979.33,0,0,19,18607.22,6770.79
2025-02-13,16,979.08,0,0,19,18602.43,6766.0
2025-02-14,16,976.69,0,0,16,15627.04,5659.52
2025-02-15,16,976.79,0,0,20,19535.75,7076.35
2025-02-16,16,975.87,0,0,27,26348.51,9528.32
2025-02-17,16,976.58,0,0,13,12695.59,4596.98
2025-02-18,16,973.99,0,0,17,16557.84,5967.35
2025-02-19,16,974.27,0,0,18,17536.91,6323.45
2025-02-20,16,975.05,0,0,20,19501.07,7041.67
2025-02-21,16,974.79,0,0,17,16571.37,5980.88
2025-02-22,16,975.15,0,0,22,21453.33,7747.99
2025-02-23,16,975.52,0,0,20,19510.46,7051.06
2025-02-24,16,976.26,0,0,17,16596.48,6005.99
2025-02-25,16,975.88,0,0,25,24396.88,8822.63
2025-02-26,16,976.36,0,0,29,28314.39,10248.26
2025-02-27,16,975.07,0,0,32,31202.39,11267.35
2025-02-28,16,977.67,0,0,14,13687.37,4965.79
2025-03-01,16,976.96,0,0,7,6838.71,2477.92
2025-03-02,16,978.98,0,0,13,12726.73,4628.12
2025-03-03,16,978.55,0,0,12,11742.65,4267.01
2025-03-04,16,979.04,0,0,22,21538.86,7833.52
2025-03-05,16,978.23,0,0,23,22499.27,8170.96
2025-03-06,16,980.05,0,0,23,22541.25,8212.94
2025-03-07,16,981.17,0,0,28,27472.74,10029.58
2025-03-08,16,982.6,0,0,15,14738.99,5394.44
2025-03-09,16,983.99,1,0,34,33455.72,12274.74
2025-03-10,16,984.77,0,0,32,31512.5,11577.46
2025-03-11,16,987.25,0,1,0,0.0,0.0
2025-03-12,16,987.16,0,0,16,15794.58,5827.06
2025-03-13,16,986.57,0,0,16,15785.14,5817.62
2025-03-14,16,986.38,0,0,14,13809.31,5087.73
2025-03-15,16,986.9,0,0,16,15790.33,5822.81
2025-03-16,16,986.75,0,0,23,22695.3,8366.99
2025-03-17,16,988.14,0,0,25,24703.39,9129.14
2025-03-18,16,987.93,0,0,19,18770.62,6934.19
2025-03-19,16,988.27,0,0,15,14824.04,5479.49
2025-03-20,16,986.73,0,0,16,15787.72,5820.2
2025-03-21,16,986.75,0,0,21,20721.84,7639.47
2025-03-22,16,986.46,0,0,23,22688.58,8360.27
2025-03-23,16,985.55,0,0,22,21682.15,7976.81
2025-03-24,16,986.42,0,0,17,16769.22,6178.73
2025-03-25,16,986.65,0,0,16,15786.36,5818.84
2025-03-26,16,986.93,0,0,7,6908.5,2547.71
2025-03-27,16,985.55,0,0,20,19711.09,7251.69
2025-03-28,16,985.06,0,1,0,0.0,0.0
2025-03-29,16,984.38,0,0,22,21656.3,7950.96
2025-03-30,16,984.78,0,0,21,20680.47,7598.1
2025-03-31,16,984.78,0,0,23,22649.95,8321.64
2025-04-01,16,984.49,0,0,11,10829.36,3976.69
2025-04-02,16,986.23,0,0,20,19724.53,7265.13
2025-04-03,16,986.8,0,0,16,15788.72,5821.2
2025-04-04,16,987.88,0,0,23,22721.18,8392.87
2025-04-05,16,988.45,0,0,10,9884.52,3654.82
2025-04-06,16,987.18,0,0,20,19743.54,7284.14
2025-04-07,16,987.09,0,0,22,21715.9,8010.56
2025-04-08,16,986.83,0,0,13,12828.8,4730.19
2025-04-09,16,986.85,0,0,33,32565.99,12007.98
2025-04-10,16,986.06,0,0,20,19721.27,7261.87
2025-04-11,16,985.97,0,0,20,19719.45,7260.05
2025-04-12,16,984.41,0,0,20,19688.2,7228.8
2025-04-13,16,982.87,1,0,35,34400.38,12596.43
2025-04-14,16,980.69,0,0,13,12748.95,4650.34
2025-04-15,16,980.55,0,0,15,14708.24,5363.69
2025-04-16,16,982.82,0,0,17,16707.96,6117.47
2025-04-17,16,983.4,0,0,19,18684.58,6848.15
2025-04-18,16,983.29,0,0,15,14749.36,5404.81
2025-04-19,16,983.91,0,0,16,15742.58,5775.06
2025-04-20,16,982.34,0,0,16,15717.48,5749.96
2025-04-21,16,981.16,0,0,14,13736.27,5014.69
2025-04-22,16,981.75,0,0,21,20616.66,7534.29
2025-04-23,16,982.76,0,0,20,19655.23,7195.83
2025-04-24,16,982.91,0,0,25,24572.81,8998.56
2025-04-25,16,982.52,0,0,19,18667.82,6831.39
2025-04-26,16,982.25,0,0,22,21609.44,7904.1
2025-04-27,16,979.95,0,0,17,16659.11,6068.62
2025-04-28,16,979.56,0,0,22,21550.34,7845.0
2025-04-29,16,980.21,0,0,16,15683.3,5715.78
2025-04-30,16,979.72,0,0,24,23513.26,8561.98
2025-05-01,16,980.01,0,0,26,25480.3,9283.08
2025-05-02,16,981.28,0,0,23,22569.33,8241.02
2025-05-03,16,982.66,0,0,20,19653.12,7193.72
2025-05-04,16,983.9,0,0,14,13774.59,5053.01
2025-05-05,16,984.61,1,0,33,32491.98,11933.97
2025-05-06,16,984.77,0,0,31,30527.84,11215.77
2025-05-07,16,985.34,0,0,21,20692.1,7609.73
2025-05-08,16,986.53,0,0,15,14797.95,5453.4
2025-05-09,16,986.64,0,0,24,23679.31,8728.03
2025-05-10,16,987.94,0,0,20,19758.88,7299.48
2025-05-11,16,990.12,0,0,18,17822.18,6608.72
2025-05-12,16,990.04,0,0,14,13860.63,5139.05
2025-05-13,16,990.74,0,0,21,20805.47,7723.1
2025-05-14,16,991.56,0,0,28,27763.77,10320.61
2025-05-15,16,990.89,0,0,22,21799.47,8094.13
2025-05-16,16,991.0,0,0,19,18828.96,6992.53
2025-05-17,16,989.34,0,0,20,19786.73,7327.33
2025-05-18,16,990.2,0,0,21,20794.18,7711.81
2025-05-19,16,990.01,0,0,18,17820.22,6606.76
2025-05-20,16,989.09,1,0,31,30661.81,11349.74
2025-05-21,16,988.35,1,0,38,37557.27,13884.41
2025-05-22,16,987.44,0,0,12,11849.31,4373.67
2025-05-23,16,986.29,0,0,29,28602.36,10536.23
2025-05-24,16,986.94,0,0,30,29608.28,10919.18
2025-05-25,16,988.25,0,0,24,23717.98,8766.7
2025-05-26,16,989.48,0,0,14,13852.69,5131.11
2025-05-27,16,991.12,0,0,32,31715.98,11780.94
2025-05-28,16,990.7,0,0,25,24767.44,9193.19
2025-05-29,16,990.07,0,0,13,12870.92,4772.31
2025-05-30,16,991.2,0,0,24,23788.86,8837.58
2025-05-31,16,991.93,0,0,17,16862.85,6272.36
2025-06-01,16,992.97,0,0,20,19859.45,7400.05
2025-06-02,16,993.29,0,0,20,19865.88,7406.48
2025-06-03,16,994.11,0,0,23,22864.46,8536.15
2025-06-04,16,991.92,0,0,23,22814.18,8485.87
2025-06-05,16,991.28,0,1,0,0.0,0.0
2025-06-06,16,990.49,0,0,21,20800.19,7717.82
2025-06-07,16,991.91,0,0,19,18846.28,7009.85
2025-06-08,16,991.46,0,1,0,0.0,0.0
2025-06-09,16,991.62,1,0,34,33714.95,12533.97
2025-06-10,16,990.83,0,0,18,17834.96,6621.5
2025-06-11,16,992.2,0,0,24,23812.72,8861.44
2025-06-12,16,991.31,0,0,20,19826.24,7366.84
2025-06-13,16,991.12,0,0,17,16849.09,6258.6
2025-06-14,16,992.3,0,0,21,20838.22,7755.85
2025-06-15,16,992.65,0,0,20,19852.92,7393.52
2025-06-16,16,992.47,0,0,20,19849.39,7389.99
2025-06-17,16,993.32,0,0,15,14899.77,5555.22
2025-06-18,16,996.31,0,0,22,21918.86,8213.52
2025-06-19,16,999.16,0,1,0,0.0,0.0
2025-06-20,16,1000.33,0,0,20,20006.65,7547.25
2025-06-21,16,999.3,0,1,0,0.0,0.0
2025-06-22,16,999.21,0,0,24,23981.08,9029.8
2025-06-23,16,999.93,0,0,13,12999.08,4900.47
2025-06-24,16,1001.17,0,0,22,22025.71,8320.37
2025-06-25,16,999.97,0,0,28,27999.23,10556.07
2025-06-26,16,998.75,0,0,21,20973.84,7891.47
2025-06-27,16,999.16,0,0,22,21981.5,8276.16
2025-06-28,16,998.09,0,0,31,30940.77,11628.7
2025-06-29,16,997.44,0,1,0,0.0,0.0
2025-06-30,16,997.79,0,0,23,22949.19,8620.88
2025-07-01,16,998.65,0,0,15,14979.68,5635.13
2025-07-02,16,999.41,0,0,11,10993.46,4140.79
2025-07-03,16,1001.86,0,0,21,21039.07,7956.7
2025-07-04,16,1001.36,0,0,20,20027.12,7567.72
2025-07-05,16,1000.39,0,0,15,15005.82,5661.27
2025-07-06,16,998.92,0,0,17,16981.64,6391.15
2025-07-07,16,998.54,0,0,17,16975.23,6384.74
2025-07-08,16,999.4,0,0,22,21986.77,8281.43
2025-07-09,16,999.33,0,1,0,0.0,0.0
2025-07-10,16,998.46,0,0,19,18970.65,7134.22
2025-07-11,16,999.72,0,0,22,21993.94,8288.6
2025-07-12,16,1000.37,0,0,18,18006.66,6793.2
2025-07-13,16,999.86,0,0,21,20997.01,7914.64
2025-07-14,16,1000.02,0,0,19,19000.34,7163.91
2025-07-15,16,1000.97,0,0,31,31030.19,11718.12
2025-07-16,16,999.54,0,0,15,14993.06,5648.51
2025-07-17,16,997.51,0,0,14,13965.2,5243.62
