date,product_id,price,is_promo,is_stockout,units_sold,revenue,margin,competitor_price,product_name,category,brand,base_cost,base_price,dow,is_weekend,week,month,year,lag1_units,lag7_units,roll7_units_mean,roll14_units_mean,ok_for_elasticity
2025-01-09,12,302.69,0,0,25,7567.25,1893.25,302.83,Prod 12,Beauty,Vanta,226.96,311.58,3,0,2,1,2025,20.0,23.0,19.714285714285715,20.642857142857142,1
2025-01-10,12,302.68,0,0,30,9080.4,2271.6,303.34,Prod 12,Beauty,Vanta,226.96,311.58,4,0,2,1,2025,25.0,24.0,20.571428571428573,21.142857142857142,1
2025-01-11,12,302.88,0,0,24,7269.12,1822.08,303.29,Prod 12,Beauty,Vanta,226.96,311.58,5,1,2,1,2025,30.0,18.0,21.428571428571427,21.071428571428573,1
2025-01-12,12,302.43,0,0,21,6351.03,1584.87,302.44,Prod 12,Beauty,Vanta,226.96,311.58,6,1,2,1,2025,24.0,28.0,20.428571428571427,21.642857142857142,1
2025-01-13,12,303.17,0,0,18,5457.06,1371.78,302.84,Prod 12,Beauty,Vanta,226.96,311.58,0,0,3,1,2025,21.0,10.0,21.571428571428573,21.642857142857142,1
2025-01-14,12,302.59,0,0,14,4236.26,1058.82,302.18,Prod 12,Beauty,Vanta,226.96,311.58,1,0,3,1,2025,18.0,13.0,21.714285714285715,20.428571428571427,1
2025-01-15,12,303.11,0,1,0,0.0,0.0,303.04,Prod 12,Beauty,Vanta,226.96,311.58,2,0,3,1,2025,14.0,20.0,18.857142857142858,19.142857142857142,0
2025-01-16,12,302.43,0,0,18,5443.74,1358.46,302.54,Prod 12,Beauty,Vanta,226.96,311.58,3,0,3,1,2025,0.0,25.0,17.857142857142858,18.785714285714285,1
2025-01-17,12,302.24,0,0,20,6044.8,1505.6,301.62,Prod 12,Beauty,Vanta,226.96,311.58,4,0,3,1,2025,18.0,30.0,16.428571428571427,18.5,1
2025-01-18,12,302.06,0,0,21,6343.26,1577.1,301.79,Prod 12,Beauty,Vanta,226.96,311.58,5,1,3,1,2025,20.0,24.0,16.0,18.714285714285715,1
2025-01-19,12,301.79,0,0,11,3319.69,823.13,302.07,Prod 12,Beauty,Vanta,226.96,311.58,6,1,3,1,2025,21.0,21.0,14.571428571428571,17.5,1
2025-01-20,12,301.86,0,0,18,5433.48,1348.2,301.82,Prod 12,Beauty,Vanta,226.96,311.58,0,0,4,1,2025,11.0,18.0,14.571428571428571,18.071428571428573,1
2025-01-21,12,301.65,0,0,22,6636.3,1643.18,301.7,Prod 12,Beauty,Vanta,226.96,311.58,1,0,4,1,2025,18.0,14.0,15.714285714285714,18.714285714285715,1
2025-01-22,12,301.87,0,0,23,6943.01,1722.93,301.57,Prod 12,Beauty,Vanta,226.96,311.58,2,0,4,1,2025,22.0,0.0,19.0,18.928571428571427,1
2025-01-23,12,302.22,0,0,11,3324.42,827.86,301.81,Prod 12,Beauty,Vanta,226.96,311.58,3,0,4,1,2025,23.0,18.0,18.0,17.928571428571427,1
2025-01-24,12,301.96,0,0,14,4227.44,1050.0,301.58,Prod 12,Beauty,Vanta,226.96,311.58,4,0,4,1,2025,11.0,20.0,17.142857142857142,16.785714285714285,1
2025-01-25,12,302.25,0,1,0,0.0,0.0,302.07,Prod 12,Beauty,Vanta,226.96,311.58,5,1,4,1,2025,14.0,21.0,14.142857142857142,15.071428571428571,0
2025-01-26,12,302.74,0,0,29,8779.46,2197.62,302.09,Prod 12,Beauty,Vanta,226.96,311.58,6,1,4,1,2025,0.0,11.0,16.714285714285715,15.642857142857142,1
2025-01-27,12,302.48,0,0,21,6352.08,1585.92,301.7,Prod 12,Beauty,Vanta,226.96,311.58,0,0,5,1,2025,29.0,18.0,17.142857142857142,15.857142857142858,1
2025-01-28,12,302.94,0,0,20,6058.8,1519.6,301.5,Prod 12,Beauty,Vanta,226.96,311.58,1,0,5,1,2025,21.0,22.0,16.857142857142858,16.285714285714285,1
2025-01-29,12,303.05,0,0,14,4242.7,1065.26,300.78,Prod 12,Beauty,Vanta,226.96,311.58,2,0,5,1,2025,20.0,23.0,15.571428571428571,17.285714285714285,1
2025-01-30,12,302.32,0,0,27,8162.64,2034.72,300.88,Prod 12,Beauty,Vanta,226.96,311.58,3,0,5,1,2025,14.0,11.0,17.857142857142858,17.928571428571427,1
2025-01-31,12,302.42,0,0,13,3931.46,980.98,300.44,Prod 12,Beauty,Vanta,226.96,311.58,4,0,5,1,2025,27.0,14.0,17.714285714285715,17.428571428571427,1
2025-02-01,12,301.74,0,1,0,0.0,0.0,300.15,Prod 12,Beauty,Vanta,226.96,311.58,5,1,5,2,2025,13.0,0.0,17.714285714285715,15.928571428571429,0
2025-02-02,12,301.58,0,0,24,7237.92,1790.88,300.81,Prod 12,Beauty,Vanta,226.96,311.58,6,1,5,2,2025,0.0,29.0,17.0,16.857142857142858,1
2025-02-03,12,301.73,0,0,21,6336.33,1570.17,301.45,Prod 12,Beauty,Vanta,226.96,311.58,0,0,6,2,2025,24.0,21.0,17.0,17.071428571428573,1
2025-02-04,12,301.46,0,0,25,7536.5,1862.5,301.4,Prod 12,Beauty,Vanta,226.96,311.58,1,0,6,2,2025,21.0,20.0,17.714285714285715,17.285714285714285,1
2025-02-05,12,301.23,0,0,13,3915.99,965.51,301.93,Prod 12,Beauty,Vanta,226.96,311.58,2,0,6,2,2025,25.0,14.0,17.571428571428573,16.571428571428573,1
2025-02-06,12,301.78,0,0,25,7544.5,1870.5,302.9,Prod 12,Beauty,Vanta,226.96,311.58,3,0,6,2,2025,13.0,27.0,17.285714285714285,17.571428571428573,1
2025-02-07,12,301.71,0,0,21,6335.91,1569.75,302.66,Prod 12,Beauty,Vanta,226.96,311.58,4,0,6,2,2025,25.0,13.0,18.428571428571427,18.071428571428573,1
2025-02-08,12,301.38,0,0,25,7534.5,1860.5,302.06,Prod 12,Beauty,Vanta,226.96,311.58,5,1,6,2,2025,21.0,0.0,22.0,19.857142857142858,1
2025-02-09,12,301.32,0,0,30,9039.6,2230.8,301.76,Prod 12,Beauty,Vanta,226.96,311.58,6,1,6,2,2025,25.0,24.0,22.857142857142858,19.928571428571427,1
2025-02-10,12,301.66,0,0,19,5731.54,1419.3,302.6,Prod 12,Beauty,Vanta,226.96,311.58,0,0,7,2,2025,30.0,21.0,22.571428571428573,19.785714285714285,1
2025-02-11,12,302.02,0,0,18,5436.36,1351.08,303.72,Prod 12,Beauty,Vanta,226.96,311.58,1,0,7,2,2025,19.0,25.0,21.571428571428573,19.642857142857142,1
2025-02-12,12,302.18,0,0,20,6043.6,1504.4,304.38,Prod 12,Beauty,Vanta,226.96,311.58,2,0,7,2,2025,18.0,13.0,22.571428571428573,20.071428571428573,1
2025-02-13,12,303.4,0,0,21,6371.4,1605.24,306.02,Prod 12,Beauty,Vanta,226.96,311.58,3,0,7,2,2025,20.0,25.0,22.0,19.642857142857142,1
2025-02-14,12,304.39,0,0,31,9436.09,2400.33,305.84,Prod 12,Beauty,Vanta,226.96,311.58,4,0,7,2,2025,21.0,21.0,23.428571428571427,20.928571428571427,1
2025-02-15,12,304.53,0,0,21,6395.13,1628.97,306.32,Prod 12,Beauty,Vanta,226.96,311.58,5,1,7,2,2025,31.0,25.0,22.857142857142858,22.428571428571427,1
2025-02-16,12,304.78,0,0,14,4266.92,1089.48,305.3,Prod 12,Beauty,Vanta,226.96,311.58,6,1,7,2,2025,21.0,30.0,20.571428571428573,21.714285714285715,1
2025-02-17,12,305.32,0,0,18,5495.76,1410.48,305.79,Prod 12,Beauty,Vanta,226.96,311.58,0,0,8,2,2025,14.0,19.0,20.428571428571427,21.5,1
2025-02-18,12,305.05,0,1,0,0.0,0.0,305.36,Prod 12,Beauty,Vanta,226.96,311.58,1,0,8,2,2025,18.0,18.0,17.857142857142858,19.714285714285715,0
2025-02-19,12,304.98,0,0,20,6099.6,1560.4,305.25,Prod 12,Beauty,Vanta,226.96,311.58,2,0,8,2,2025,0.0,20.0,17.857142857142858,20.214285714285715,1
2025-02-20,12,304.68,0,0,18,5484.24,1398.96,306.37,Prod 12,Beauty,Vanta,226.96,311.58,3,0,8,2,2025,20.0,21.0,17.428571428571427,19.714285714285715,1
2025-02-21,12,304.85,0,0,21,6401.85,1635.69,306.45,Prod 12,Beauty,Vanta,226.96,311.58,4,0,8,2,2025,18.0,31.0,16.0,19.714285714285715,1
2025-02-22,12,304.69,0,0,20,6093.8,1554.6,305.8,Prod 12,Beauty,Vanta,226.96,311.58,5,1,8,2,2025,21.0,21.0,15.857142857142858,19.357142857142858,1
2025-02-23,12,305.73,0,0,13,3974.49,1024.01,305.93,Prod 12,Beauty,Vanta,226.96,311.58,6,1,8,2,2025,20.0,14.0,15.714285714285714,18.142857142857142,1
2025-02-24,12,305.42,0,0,11,3359.62,863.06,305.14,Prod 12,Beauty,Vanta,226.96,311.58,0,0,9,2,2025,13.0,18.0,14.714285714285714,17.571428571428573,1
2025-02-25,12,305.64,0,0,22,6724.08,1730.96,305.48,Prod 12,Beauty,Vanta,226.96,311.58,1,0,9,2,2025,11.0,0.0,17.857142857142858,17.857142857142858,1
2025-02-26,12,306.17,0,0,19,5817.23,1504.99,306.03,Prod 12,Beauty,Vanta,226.96,311.58,2,0,9,2,2025,22.0,20.0,17.714285714285715,17.785714285714285,1
2025-02-27,12,305.68,0,0,21,6419.28,1653.12,305.08,Prod 12,Beauty,Vanta,226.96,311.58,3,0,9,2,2025,19.0,18.0,18.142857142857142,17.785714285714285,1
2025-02-28,12,305.45,0,0,17,5192.65,1334.33,303.88,Prod 12,Beauty,Vanta,226.96,311.58,4,0,9,2,2025,21.0,21.0,17.571428571428573,16.785714285714285,1
2025-03-01,12,305.18,1,0,26,7934.68,2033.72,304.71,Prod 12,Beauty,Vanta,226.96,311.58,5,1,9,3,2025,17.0,20.0,18.428571428571427,17.142857142857142,1
2025-03-02,12,305.36,0,0,17,5191.12,1332.8,304.45,Prod 12,Beauty,Vanta,226.96,311.58,6,1,9,3,2025,26.0,13.0,19.0,17.357142857142858,1
2025-03-03,12,305.07,0,0,23,7016.61,1796.53,304.85,Prod 12,Beauty,Vanta,226.96,311.58,0,0,10,3,2025,17.0,11.0,20.714285714285715,17.714285714285715,1
2025-03-04,12,304.81,0,0,14,4267.34,1089.9,304.9,Prod 12,Beauty,Vanta,226.96,311.58,1,0,10,3,2025,23.0,22.0,19.571428571428573,18.714285714285715,1
2025-03-05,12,304.4,1,0,39,11871.6,3020.16,305.39,Prod 12,Beauty,Vanta,226.96,311.58,2,0,10,3,2025,14.0,19.0,22.428571428571427,20.071428571428573,1
2025-03-06,12,305.2,0,0,21,6409.2,1643.04,305.54,Prod 12,Beauty,Vanta,226.96,311.58,3,0,10,3,2025,39.0,21.0,22.428571428571427,20.285714285714285,1
2025-03-07,12,305.03,0,0,24,7320.72,1873.68,305.45,Prod 12,Beauty,Vanta,226.96,311.58,4,0,10,3,2025,21.0,17.0,23.428571428571427,20.5,1
2025-03-08,12,305.24,0,0,15,4578.6,1174.2,305.53,Prod 12,Beauty,Vanta,226.96,311.58,5,1,10,3,2025,24.0,26.0,21.857142857142858,20.142857142857142,1
2025-03-09,12,305.81,0,0,26,7951.06,2050.1,306.24,Prod 12,Beauty,Vanta,226.96,311.58,6,1,10,3,2025,15.0,17.0,23.142857142857142,21.071428571428573,1
2025-03-10,12,305.91,0,0,19,5812.29,1500.05,306.31,Prod 12,Beauty,Vanta,226.96,311.58,0,0,11,3,2025,26.0,23.0,22.571428571428573,21.642857142857142,1
2025-03-11,12,306.24,0,0,23,7043.52,1823.44,306.27,Prod 12,Beauty,Vanta,226.96,311.58,1,0,11,3,2025,19.0,14.0,23.857142857142858,21.714285714285715,1
2025-03-12,12,305.9,0,0,27,8259.3,2131.38,305.78,Prod 12,Beauty,Vanta,226.96,311.58,2,0,11,3,2025,23.0,39.0,22.142857142857142,22.285714285714285,1
2025-03-13,12,305.63,0,0,25,7640.75,1966.75,306.13,Prod 12,Beauty,Vanta,226.96,311.58,3,0,11,3,2025,27.0,21.0,22.714285714285715,22.571428571428573,1
2025-03-14,12,306.11,0,0,11,3367.21,870.65,307.06,Prod 12,Beauty,Vanta,226.96,311.58,4,0,11,3,2025,25.0,24.0,20.857142857142858,22.142857142857142,1
2025-03-15,12,306.14,0,0,21,6428.94,1662.78,306.86,Prod 12,Beauty,Vanta,226.96,311.58,5,1,11,3,2025,11.0,15.0,21.714285714285715,21.785714285714285,1
2025-03-16,12,307.19,1,0,24,7372.56,1925.52,307.45,Prod 12,Beauty,Vanta,226.96,311.58,6,1,11,3,2025,21.0,26.0,21.428571428571427,22.285714285714285,1
2025-03-17,12,307.28,0,0,20,6145.6,1606.4,307.6,Prod 12,Beauty,Vanta,226.96,311.58,0,0,12,3,2025,24.0,19.0,21.571428571428573,22.071428571428573,1
2025-03-18,12,306.92,0,0,20,6138.4,1599.2,307.63,Prod 12,Beauty,Vanta,226.96,311.58,1,0,12,3,2025,20.0,23.0,21.142857142857142,22.5,1
2025-03-19,12,306.95,0,0,10,3069.5,799.9,306.88,Prod 12,Beauty,Vanta,226.96,311.58,2,0,12,3,2025,20.0,27.0,18.714285714285715,20.428571428571427,1
2025-03-20,12,307.39,0,0,19,5840.41,1528.17,307.45,Prod 12,Beauty,Vanta,226.96,311.58,3,0,12,3,2025,10.0,25.0,17.857142857142858,20.285714285714285,1
2025-03-21,12,307.22,0,0,22,6758.84,1765.72,307.29,Prod 12,Beauty,Vanta,226.96,311.58,4,0,12,3,2025,19.0,11.0,19.428571428571427,20.142857142857142,1
2025-03-22,12,307.47,0,0,26,7994.22,2093.26,307.26,Prod 12,Beauty,Vanta,226.96,311.58,5,1,12,3,2025,22.0,21.0,20.142857142857142,20.928571428571427,1
2025-03-23,12,306.9,1,0,46,14117.4,3677.24,306.14,Prod 12,Beauty,Vanta,226.96,311.58,6,1,12,3,2025,26.0,24.0,23.285714285714285,22.357142857142858,1
2025-03-24,12,306.7,0,0,15,4600.5,1196.1,305.92,Prod 12,Beauty,Vanta,226.96,311.58,0,0,13,3,2025,46.0,20.0,22.571428571428573,22.071428571428573,1
2025-03-25,12,306.67,0,0,16,4906.72,1275.36,305.3,Prod 12,Beauty,Vanta,226.96,311.58,1,0,13,3,2025,15.0,20.0,22.0,21.571428571428573,1
2025-03-26,12,306.56,0,0,20,6131.2,1592.0,305.34,Prod 12,Beauty,Vanta,226.96,311.58,2,0,13,3,2025,16.0,10.0,23.428571428571427,21.071428571428573,1
2025-03-27,12,306.47,0,0,13,3984.11,1033.63,305.72,Prod 12,Beauty,Vanta,226.96,311.58,3,0,13,3,2025,20.0,19.0,22.571428571428573,20.214285714285715,1
2025-03-28,12,306.46,0,0,17,5209.82,1351.5,305.21,Prod 12,Beauty,Vanta,226.96,311.58,4,0,13,3,2025,13.0,22.0,21.857142857142858,20.642857142857142,1
2025-03-29,12,306.14,0,0,21,6428.94,1662.78,305.69,Prod 12,Beauty,Vanta,226.96,311.58,5,1,13,3,2025,17.0,26.0,21.142857142857142,20.642857142857142,1
2025-03-30,12,305.52,0,0,26,7943.52,2042.56,305.79,Prod 12,Beauty,Vanta,226.96,311.58,6,1,13,3,2025,21.0,46.0,18.285714285714285,20.785714285714285,1
2025-03-31,12,305.84,0,0,17,5199.28,1340.96,305.63,Prod 12,Beauty,Vanta,226.96,311.58,0,0,14,3,2025,26.0,15.0,18.571428571428573,20.571428571428573,1
2025-04-01,12,305.82,0,0,25,7645.5,1971.5,306.15,Prod 12,Beauty,Vanta,226.96,311.58,1,0,14,4,2025,17.0,16.0,19.857142857142858,20.928571428571427,1
2025-04-02,12,305.81,0,0,17,5198.77,1340.45,306.62,Prod 12,Beauty,Vanta,226.96,311.58,2,0,14,4,2025,25.0,20.0,19.428571428571427,21.428571428571427,1
2025-04-03,12,305.8,0,0,28,8562.4,2207.52,306.13,Prod 12,Beauty,Vanta,226.96,311.58,3,0,14,4,2025,17.0,13.0,21.571428571428573,22.071428571428573,1
2025-04-04,12,305.53,0,0,15,4582.95,1178.55,305.94,Prod 12,Beauty,Vanta,226.96,311.58,4,0,14,4,2025,28.0,17.0,21.285714285714285,21.571428571428573,1
2025-04-05,12,305.68,0,0,14,4279.52,1102.08,305.27,Prod 12,Beauty,Vanta,226.96,311.58,5,1,14,4,2025,15.0,21.0,20.285714285714285,20.714285714285715,1
2025-04-06,12,306.02,0,0,24,7344.48,1897.44,304.5,Prod 12,Beauty,Vanta,226.96,311.58,6,1,14,4,2025,14.0,26.0,20.0,19.142857142857142,1
2025-04-07,12,305.73,0,0,24,7337.52,1890.48,304.37,Prod 12,Beauty,Vanta,226.96,311.58,0,0,15,4,2025,24.0,17.0,21.0,19.785714285714285,1
2025-04-08,12,305.33,1,0,25,7633.25,1959.25,304.77,Prod 12,Beauty,Vanta,226.96,311.58,1,0,15,4,2025,24.0,25.0,21.0,20.428571428571427,1
2025-04-09,12,304.82,0,0,20,6096.4,1557.2,303.97,Prod 12,Beauty,Vanta,226.96,311.58,2,0,15,4,2025,25.0,17.0,21.428571428571427,20.428571428571427,1
2025-04-10,12,305.01,0,0,16,4880.16,1248.8,304.57,Prod 12,Beauty,Vanta,226.96,311.58,3,0,15,4,2025,20.0,28.0,19.714285714285715,20.642857142857142,1
2025-04-11,12,304.97,1,0,34,10368.98,2652.34,303.76,Prod 12,Beauty,Vanta,226.96,311.58,4,0,15,4,2025,16.0,15.0,22.428571428571427,21.857142857142858,1
2025-04-12,12,304.82,0,0,18,5486.76,1401.48,304.48,Prod 12,Beauty,Vanta,226.96,311.58,5,1,15,4,2025,34.0,14.0,23.0,21.642857142857142,1
2025-04-13,12,305.37,0,0,24,7328.88,1881.84,304.22,Prod 12,Beauty,Vanta,226.96,311.58,6,1,15,4,2025,18.0,24.0,23.0,21.5,1
2025-04-14,12,305.3,0,0,13,3968.9,1018.42,304.88,Prod 12,Beauty,Vanta,226.96,311.58,0,0,16,4,2025,24.0,24.0,21.428571428571427,21.214285714285715,1
2025-04-15,12,305.28,0,0,19,5800.32,1488.08,304.66,Prod 12,Beauty,Vanta,226.96,311.58,1,0,16,4,2025,13.0,25.0,20.571428571428573,20.785714285714285,1
2025-04-16,12,304.97,0,0,23,7014.31,1794.23,304.49,Prod 12,Beauty,Vanta,226.96,311.58,2,0,16,4,2025,19.0,20.0,21.0,21.214285714285715,1
2025-04-17,12,304.7,0,0,22,6703.4,1710.28,304.63,Prod 12,Beauty,Vanta,226.96,311.58,3,0,16,4,2025,23.0,16.0,21.857142857142858,20.785714285714285,1
2025-04-18,12,304.41,0,0,10,3044.1,774.5,303.99,Prod 12,Beauty,Vanta,226.96,311.58,4,0,16,4,2025,22.0,34.0,18.428571428571427,20.428571428571427,1
2025-04-19,12,304.9,0,0,22,6707.8,1714.68,304.15,Prod 12,Beauty,Vanta,226.96,311.58,5,1,16,4,2025,10.0,18.0,19.0,21.0,1
2025-04-20,12,304.82,0,0,21,6401.22,1635.06,303.5,Prod 12,Beauty,Vanta,226.96,311.58,6,1,16,4,2025,22.0,24.0,18.571428571428573,20.785714285714285,1
2025-04-21,12,305.31,0,0,16,4884.96,1253.6,304.63,Prod 12,Beauty,Vanta,226.96,311.58,0,0,17,4,2025,21.0,13.0,19.0,20.214285714285715,1
2025-04-22,12,305.07,0,0,20,6101.4,1562.2,304.72,Prod 12,Beauty,Vanta,226.96,311.58,1,0,17,4,2025,16.0,19.0,19.142857142857142,19.857142857142858,1
2025-04-23,12,304.78,0,0,22,6705.16,1712.04,304.21,Prod 12,Beauty,Vanta,226.96,311.58,2,0,17,4,2025,20.0,23.0,19.0,20.0,1
2025-04-24,12,304.55,0,0,24,7309.2,1862.16,304.13,Prod 12,Beauty,Vanta,226.96,311.58,3,0,17,4,2025,22.0,22.0,19.285714285714285,20.571428571428573,1
2025-04-25,12,304.58,1,0,29,8832.82,2250.98,304.02,Prod 12,Beauty,Vanta,226.96,311.58,4,0,17,4,2025,24.0,10.0,22.0,20.214285714285715,1
2025-04-26,12,304.41,0,0,23,7001.43,1781.35,304.99,Prod 12,Beauty,Vanta,226.96,311.58,5,1,17,4,2025,29.0,22.0,22.142857142857142,20.571428571428573,1
2025-04-27,12,304.16,0,0,25,7604.0,1930.0,303.67,Prod 12,Beauty,Vanta,226.96,311.58,6,1,17,4,2025,23.0,21.0,22.714285714285715,20.642857142857142,1
2025-04-28,12,304.58,0,0,21,6396.18,1630.02,303.45,Prod 12,Beauty,Vanta,226.96,311.58,0,0,18,4,2025,25.0,16.0,23.428571428571427,21.214285714285715,1
2025-04-29,12,304.27,0,0,17,5172.59,1314.27,303.42,Prod 12,Beauty,Vanta,226.96,311.58,1,0,18,4,2025,21.0,20.0,23.0,21.071428571428573,1
2025-04-30,12,303.97,0,0,12,3647.64,924.12,302.11,Prod 12,Beauty,Vanta,226.96,311.58,2,0,18,4,2025,17.0,22.0,21.571428571428573,20.285714285714285,1
2025-05-01,12,303.97,0,0,24,7295.28,1848.24,302.03,Prod 12,Beauty,Vanta,226.96,311.58,3,0,18,5,2025,12.0,24.0,21.571428571428573,20.428571428571427,1
2025-05-02,12,303.63,0,0,19,5768.97,1456.73,301.64,Prod 12,Beauty,Vanta,226.96,311.58,4,0,18,5,2025,24.0,29.0,20.142857142857142,21.071428571428573,1
2025-05-03,12,302.99,0,0,23,6968.77,1748.69,301.24,Prod 12,Beauty,Vanta,226.96,311.58,5,1,18,5,2025,19.0,23.0,20.142857142857142,21.142857142857142,1
2025-05-04,12,302.7,0,0,26,7870.2,1969.24,300.69,Prod 12,Beauty,Vanta,226.96,311.58,6,1,18,5,2025,23.0,25.0,20.285714285714285,21.5,1
2025-05-05,12,302.49,0,0,29,8772.21,2190.37,301.33,Prod 12,Beauty,Vanta,226.96,311.58,0,0,19,5,2025,26.0,21.0,21.428571428571427,22.428571428571427,1
2025-05-06,12,302.07,0,0,28,8457.96,2103.08,301.1,Prod 12,Beauty,Vanta,226.96,311.58,1,0,19,5,2025,29.0,17.0,23.0,23.0,1
2025-05-07,12,301.77,0,0,19,5733.63,1421.39,300.88,Prod 12,Beauty,Vanta,226.96,311.58,2,0,19,5,2025,28.0,12.0,24.0,22.785714285714285,1
2025-05-08,12,301.76,0,0,22,6638.72,1645.6,300.66,Prod 12,Beauty,Vanta,226.96,311.58,3,0,19,5,2025,19.0,24.0,23.714285714285715,22.642857142857142,1
2025-05-09,12,301.67,0,0,13,3921.71,971.23,300.73,Prod 12,Beauty,Vanta,226.96,311.58,4,0,19,5,2025,22.0,19.0,22.857142857142858,21.5,1
2025-05-10,12,301.48,0,0,22,6632.56,1639.44,299.9,Prod 12,Beauty,Vanta,226.96,311.58,5,1,19,5,2025,13.0,23.0,22.714285714285715,21.428571428571427,1
2025-05-11,12,301.2,0,0,15,4518.0,1113.6,299.12,Prod 12,Beauty,Vanta,226.96,311.58,6,1,19,5,2025,22.0,26.0,21.142857142857142,20.714285714285715,1
2025-05-12,12,301.3,0,0,17,5122.1,1263.78,299.29,Prod 12,Beauty,Vanta,226.96,311.58,0,0,20,5,2025,15.0,29.0,19.428571428571427,20.428571428571427,1
2025-05-13,12,300.57,0,0,18,5410.26,1324.98,299.63,Prod 12,Beauty,Vanta,226.96,311.58,1,0,20,5,2025,17.0,28.0,18.0,20.5,1
2025-05-14,12,300.3,0,0,22,6606.6,1613.48,299.06,Prod 12,Beauty,Vanta,226.96,311.58,2,0,20,5,2025,18.0,19.0,18.428571428571427,21.214285714285715,1
2025-05-15,12,300.13,0,0,12,3601.56,878.04,298.62,Prod 12,Beauty,Vanta,226.96,311.58,3,0,20,5,2025,22.0,22.0,17.0,20.357142857142858,1
2025-05-16,12,299.87,0,0,13,3898.31,947.83,298.45,Prod 12,Beauty,Vanta,226.96,311.58,4,0,20,5,2025,12.0,13.0,17.0,19.928571428571427,1
2025-05-17,12,299.89,0,0,17,5098.13,1239.81,299.32,Prod 12,Beauty,Vanta,226.96,311.58,5,1,20,5,2025,13.0,22.0,16.285714285714285,19.5,1
2025-05-18,12,299.64,0,0,15,4494.6,1090.2,298.89,Prod 12,Beauty,Vanta,226.96,311.58,6,1,20,5,2025,17.0,15.0,16.285714285714285,18.714285714285715,1
2025-05-19,12,299.53,0,0,12,3594.36,870.84,299.15,Prod 12,Beauty,Vanta,226.96,311.58,0,0,21,5,2025,15.0,17.0,15.571428571428571,17.5,1
2025-05-20,12,299.66,0,0,14,4195.24,1017.8,299.89,Prod 12,Beauty,Vanta,226.96,311.58,1,0,21,5,2025,12.0,18.0,15.0,16.5,1
2025-05-21,12,299.51,0,0,20,5990.2,1451.0,300.22,Prod 12,Beauty,Vanta,226.96,311.58,2,0,21,5,2025,14.0,22.0,14.714285714285714,16.571428571428573,1
2025-05-22,12,299.79,0,0,20,5995.8,1456.6,300.85,Prod 12,Beauty,Vanta,226.96,311.58,3,0,21,5,2025,20.0,12.0,15.857142857142858,16.428571428571427,1
2025-05-23,12,300.14,0,0,19,5702.66,1390.42,300.6,Prod 12,Beauty,Vanta,226.96,311.58,4,0,21,5,2025,20.0,13.0,16.714285714285715,16.857142857142858,1
2025-05-24,12,300.26,0,0,20,6005.2,1466.0,299.94,Prod 12,Beauty,Vanta,226.96,311.58,5,1,21,5,2025,19.0,17.0,17.142857142857142,16.714285714285715,1
2025-05-25,12,300.26,0,0,12,3603.12,879.6,299.19,Prod 12,Beauty,Vanta,226.96,311.58,6,1,21,5,2025,20.0,15.0,16.714285714285715,16.5,1
2025-05-26,12,300.3,0,0,23,6906.9,1686.82,298.86,Prod 12,Beauty,Vanta,226.96,311.58,0,0,22,5,2025,12.0,12.0,18.285714285714285,16.928571428571427,1
2025-05-27,12,299.62,0,0,16,4793.92,1162.56,298.99,Prod 12,Beauty,Vanta,226.96,311.58,1,0,22,5,2025,23.0,14.0,18.571428571428573,16.785714285714285,1
2025-05-28,12,299.9,0,0,17,5098.3,1239.98,299.64,Prod 12,Beauty,Vanta,226.96,311.58,2,0,22,5,2025,16.0,20.0,18.142857142857142,16.428571428571427,1
2025-05-29,12,299.94,0,1,0,0.0,0.0,300.28,Prod 12,Beauty,Vanta,226.96,311.58,3,0,22,5,2025,17.0,20.0,15.285714285714286,15.571428571428571,0
2025-05-30,12,299.36,0,0,14,4191.04,1013.6,299.29,Prod 12,Beauty,Vanta,226.96,311.58,4,0,22,5,2025,0.0,19.0,14.571428571428571,15.642857142857142,1
2025-05-31,12,298.98,0,0,17,5082.66,1224.34,300.1,Prod 12,Beauty,Vanta,226.96,311.58,5,1,22,5,2025,14.0,20.0,14.142857142857142,15.642857142857142,1
2025-06-01,12,299.44,0,0,15,4491.6,1087.2,299.94,Prod 12,Beauty,Vanta,226.96,311.58,6,1,22,6,2025,17.0,12.0,14.571428571428571,15.642857142857142,1
2025-06-02,12,299.43,0,0,20,5988.6,1449.4,299.99,Prod 12,Beauty,Vanta,226.96,311.58,0,0,23,6,2025,15.0,23.0,14.142857142857142,16.214285714285715,1
2025-06-03,12,299.64,0,0,21,6292.44,1526.28,299.89,Prod 12,Beauty,Vanta,226.96,311.58,1,0,23,6,2025,20.0,16.0,14.857142857142858,16.714285714285715,1
2025-06-04,12,299.79,0,0,26,7794.54,1893.58,298.88,Prod 12,Beauty,Vanta,226.96,311.58,2,0,23,6,2025,21.0,17.0,16.142857142857142,17.142857142857142,1
2025-06-05,12,300.02,0,0,17,5100.34,1242.02,299.51,Prod 12,Beauty,Vanta,226.96,311.58,3,0,23,6,2025,26.0,0.0,18.571428571428573,16.928571428571427,1
2025-06-06,12,300.68,0,0,28,8419.04,2064.16,299.6,Prod 12,Beauty,Vanta,226.96,311.58,4,0,23,6,2025,17.0,14.0,20.571428571428573,17.571428571428573,1
